id,name,type,phase,durationSeconds,startTime
632,Educational Codeforces Round 9,ICPC,FINISHED,7200,2016-03-01 15:00:00
636,VeeRoute Marathon,IOI,FINISHED,1209600,2016-02-29 17:00:00
627,8VC Venture Cup 2016 - Final Round,CF,FINISHED,7200,2016-02-28 18:10:00
634,8VC Venture Cup 2016 - Final Round (Div. 1 Edition),CF,FINISHED,7200,2016-02-28 18:10:00
635,8VC Venture Cup 2016 - Final Round (Div. 2 Edition),CF,FINISHED,7200,2016-02-28 18:10:00
633,"Manthan, Codefest 16",CF,FINISHED,9000,2016-02-26 17:15:00
629,Codeforces Round 343 (Div. 2),CF,FINISHED,7200,2016-02-20 16:35:00
628,Educational Codeforces Round 8,ICPC,FINISHED,7200,2016-02-19 15:00:00
630,Experimental Educational Round: VolBIT Formulas Blitz,ICPC,FINISHED,10800,2016-02-18 15:00:00
626,8VC Venture Cup 2016 - Elimination Round,CF,FINISHED,9000,2016-02-13 17:35:00
622,Educational Codeforces Round 7,ICPC,FINISHED,7200,2016-02-10 15:00:00
625,Codeforces Round 342 (Div. 2),CF,FINISHED,7200,2016-02-07 09:05:00
623,AIM Tech Round (Div. 1),CF,FINISHED,7200,2016-02-04 17:05:00
624,AIM Tech Round (Div. 2),CF,FINISHED,7200,2016-02-04 17:05:00
621,Codeforces Round 341 (Div. 2),CF,FINISHED,7200,2016-01-31 14:05:00
618,Wunder Fund Round 2016 (Div. 1 + Div. 2 combined),CF,FINISHED,7200,2016-01-29 17:10:00
617,Codeforces Round 340 (Div. 2),CF,FINISHED,7200,2016-01-23 15:35:00
620,Educational Codeforces Round 6,ICPC,FINISHED,7200,2016-01-21 15:00:00
613,Codeforces Round 339 (Div. 1),CF,FINISHED,7200,2016-01-14 16:35:00
614,Codeforces Round 339 (Div. 2),CF,FINISHED,7200,2016-01-14 16:35:00
616,Educational Codeforces Round 5,ICPC,FINISHED,7200,2016-01-11 15:00:00
615,Codeforces Round 338 (Div. 2),CF,FINISHED,7200,2016-01-08 14:05:00
611,Good Bye 2015,CF,FINISHED,10800,2015-12-30 15:05:00
610,Codeforces Round 337 (Div. 2),CF,FINISHED,7200,2015-12-27 11:20:00
612,Educational Codeforces Round 4,ICPC,FINISHED,7200,2015-12-25 15:00:00
607,Codeforces Round 336 (Div. 1),CF,FINISHED,7200,2015-12-23 16:35:00
608,Codeforces Round 336 (Div. 2),CF,FINISHED,7200,2015-12-23 16:35:00
609,Educational Codeforces Round 3,ICPC,FINISHED,7200,2015-12-19 15:00:00
605,Codeforces Round 335 (Div. 1),CF,FINISHED,7200,2015-12-09 16:05:00
606,Codeforces Round 335 (Div. 2),CF,FINISHED,7200,2015-12-09 16:05:00
603,Codeforces Round 334 (Div. 1),CF,FINISHED,7200,2015-12-01 15:35:00
604,Codeforces Round 334 (Div. 2),CF,FINISHED,7200,2015-12-01 15:35:00
600,Educational Codeforces Round 2,ICPC,FINISHED,7200,2015-11-27 15:00:00
601,Codeforces Round 333 (Div. 1),CF,FINISHED,7200,2015-11-24 16:35:00
602,Codeforces Round 333 (Div. 2),CF,FINISHED,7200,2015-11-24 16:35:00
599,Codeforces Round 332 (Div. 2),CF,FINISHED,7200,2015-11-20 16:35:00
596,Codeforces Round 331 (Div. 2),CF,FINISHED,7200,2015-11-15 16:35:00
598,Educational Codeforces Round 1,ICPC,FINISHED,7200,2015-11-13 15:00:00
597,Testing Round 12,CF,FINISHED,5400,2015-11-11 18:00:00
594,Codeforces Round 330 (Div. 1),CF,FINISHED,7200,2015-11-08 16:30:00
595,Codeforces Round 330 (Div. 2),CF,FINISHED,7200,2015-11-08 16:30:00
593,Codeforces Round 329 (Div. 2),CF,FINISHED,7200,2015-11-04 16:45:00
592,Codeforces Round 328 (Div. 2),CF,FINISHED,7200,2015-10-31 16:30:00
590,Codeforces Round 327 (Div. 1),CF,FINISHED,7200,2015-10-25 09:00:00
591,Codeforces Round 327 (Div. 2),CF,FINISHED,7200,2015-10-25 09:00:00
587,Codeforces Round 326 (Div. 1),CF,FINISHED,9000,2015-10-15 16:30:00
588,Codeforces Round 326 (Div. 2),CF,FINISHED,9000,2015-10-15 16:30:00
585,Codeforces Round 325 (Div. 1),CF,FINISHED,7200,2015-10-12 09:10:00
586,Codeforces Round 325 (Div. 2),CF,FINISHED,7200,2015-10-12 09:10:00
584,Codeforces Round 324 (Div. 2),CF,FINISHED,7200,2015-10-06 16:30:00
582,Codeforces Round 323 (Div. 1),CF,FINISHED,7200,2015-10-03 16:45:00
583,Codeforces Round 323 (Div. 2),CF,FINISHED,7200,2015-10-03 16:45:00
581,Codeforces Round 322 (Div. 2),CF,FINISHED,7200,2015-09-28 09:00:00
580,Codeforces Round 321 (Div. 2),CF,FINISHED,7200,2015-09-22 16:30:00
578,Codeforces Round 320 (Div. 1) [Bayan Thanks-Round],CF,FINISHED,9000,2015-09-16 15:15:00
579,Codeforces Round 320 (Div. 2) [Bayan Thanks-Round],CF,FINISHED,9000,2015-09-16 15:15:00
576,Codeforces Round 319 (Div. 1),CF,FINISHED,7800,2015-09-10 16:30:00
577,Codeforces Round 319 (Div. 2),CF,FINISHED,7800,2015-09-10 16:30:00
575,Bubble Cup 8 - Finals [Online Mirror],ICPC,FINISHED,18000,2015-09-06 08:00:00
573,Codeforces Round 318 [RussianCodeCup Thanks-Round] (Div. 1),CF,FINISHED,7800,2015-08-29 16:30:00
574,Codeforces Round 318 [RussianCodeCup Thanks-Round] (Div. 2),CF,FINISHED,7800,2015-08-29 16:30:00
571,Codeforces Round 317 [AimFund Thanks-Round] (Div. 1),CF,FINISHED,7200,2015-08-22 16:30:00
572,Codeforces Round 317 [AimFund Thanks-Round] (Div. 2),CF,FINISHED,7200,2015-08-22 16:30:00
570,Codeforces Round 316 (Div. 2),CF,FINISHED,7200,2015-08-13 16:30:00
568,Codeforces Round 315 (Div. 1),CF,FINISHED,7200,2015-08-10 16:30:00
569,Codeforces Round 315 (Div. 2),CF,FINISHED,7200,2015-08-10 16:30:00
567,Codeforces Round #Pi (Div. 2),CF,FINISHED,9000,2015-08-05 16:00:00
566,"VK Cup 2015 - Finals, online mirror",CF,FINISHED,10800,2015-07-30 16:20:00
562,VK Cup 2015 - Finals,CF,FINISHED,10800,2015-07-26 08:15:00
559,Codeforces Round 313 (Div. 1),CF,FINISHED,7200,2015-07-22 14:00:00
560,Codeforces Round 313 (Div. 2),CF,FINISHED,7200,2015-07-22 14:00:00
558,Codeforces Round 312 (Div. 2),CF,FINISHED,7200,2015-07-14 15:10:00
557,Codeforces Round 311 (Div. 2),CF,FINISHED,7200,2015-06-30 15:00:00
555,Codeforces Round 310 (Div. 1),CF,FINISHED,7200,2015-06-27 14:10:00
556,Codeforces Round 310 (Div. 2),CF,FINISHED,7200,2015-06-27 14:10:00
553,Codeforces Round 309 (Div. 1),CF,FINISHED,7800,2015-06-24 16:30:00
554,Codeforces Round 309 (Div. 2),CF,FINISHED,7800,2015-06-24 16:30:00
552,Codeforces Round 308 (Div. 2),CF,FINISHED,7200,2015-06-18 16:30:00
551,Codeforces Round 307 (Div. 2),CF,FINISHED,7200,2015-06-12 16:45:00
549,Looksery Cup 2015,CF,FINISHED,9000,2015-06-06 13:00:00
550,Codeforces Round 306 (Div. 2),CF,FINISHED,7200,2015-06-04 16:30:00
547,Codeforces Round 305 (Div. 1),CF,FINISHED,7200,2015-05-26 16:35:00
548,Codeforces Round 305 (Div. 2),CF,FINISHED,7200,2015-05-26 16:35:00
546,Codeforces Round 304 (Div. 2),CF,FINISHED,7200,2015-05-22 16:30:00
545,Codeforces Round 303 (Div. 2),CF,FINISHED,7200,2015-05-19 16:30:00
543,Codeforces Round 302 (Div. 1),CF,FINISHED,7200,2015-05-07 16:30:00
544,Codeforces Round 302 (Div. 2),CF,FINISHED,7200,2015-05-07 16:30:00
541,VK Cup 2015 - Раунд 3,CF,FINISHED,9000,2015-05-03 16:00:00
542,"VK Cup 2015 - Round 3 (unofficial online mirror, Div. 1 only)",CF,FINISHED,9000,2015-05-03 16:00:00
540,Codeforces Round 301 (Div. 2),CF,FINISHED,7200,2015-04-30 16:30:00
538,Codeforces Round 300,CF,FINISHED,9000,2015-04-26 16:00:00
537,VK Cup 2015 - Wild Card Round 2,IOI,FINISHED,604800,2015-04-18 18:30:00
532,VK Cup 2015 - Round 2,CF,FINISHED,9000,2015-04-17 16:00:00
533,"VK Cup 2015 - Round 2 (unofficial online mirror, Div. 1 only)",CF,FINISHED,9000,2015-04-17 16:00:00
536,Codeforces Round 299 (Div. 1),CF,FINISHED,7200,2015-04-14 16:35:00
535,Codeforces Round 299 (Div. 2),CF,FINISHED,7200,2015-04-14 16:35:00
534,Codeforces Round 298 (Div. 2),CF,FINISHED,9000,2015-04-12 16:00:00
526,ZeptoLab Code Rush 2015,CF,FINISHED,9000,2015-04-04 16:35:00
530,VK Cup 2015 - Wild Card Round 1,ICPC,FINISHED,9000,2015-03-28 17:00:00
531,VK Cup 2015 - Wild Card Round 1 (Online Mirror),ICPC,FINISHED,9000,2015-03-28 17:00:00
525,Codeforces Round 297 (Div. 2),CF,FINISHED,7200,2015-03-26 16:30:00
529,"VK Cup 2015 - Round 1 (unofficial online mirror, Div. 1 only)",CF,FINISHED,7200,2015-03-21 16:45:00
524,VK Cup 2015 - Round 1,CF,FINISHED,7200,2015-03-21 14:00:00
528,Codeforces Round 296 (Div. 1),CF,FINISHED,7200,2015-03-17 16:45:00
527,Codeforces Round 296 (Div. 2),CF,FINISHED,7200,2015-03-17 16:45:00
523,VK Cup 2015 - Qualification Round 2,CF,FINISHED,86400,2015-03-14 15:00:00
522,VK Cup 2015 - Qualification Round 1,CF,FINISHED,86400,2015-03-07 15:00:00
521,Codeforces Round 295 (Div. 1),CF,FINISHED,7500,2015-03-02 07:00:00
520,Codeforces Round 295 (Div. 2),CF,FINISHED,7500,2015-03-02 07:00:00
519,Codeforces Round 294 (Div. 2),CF,FINISHED,7200,2015-02-28 13:00:00
518,Codeforces Round 293 (Div. 2),CF,FINISHED,9000,2015-02-24 16:30:00
516,Codeforces Round 292 (Div. 1),CF,FINISHED,7200,2015-02-17 16:35:00
515,Codeforces Round 292 (Div. 2),CF,FINISHED,7200,2015-02-17 16:35:00
514,Codeforces Round 291 (Div. 2),CF,FINISHED,7200,2015-02-14 16:30:00
513,Rockethon 2015,ICPC,FINISHED,11700,2015-02-07 17:00:00
512,Codeforces Round 290 (Div. 1),CF,FINISHED,7500,2015-02-02 16:30:00
510,Codeforces Round 290 (Div. 2),CF,FINISHED,7500,2015-02-02 16:30:00
509,"Codeforces Round 289 (Div. 2, ACM ICPC Rules)",ICPC,FINISHED,10800,2015-01-31 12:00:00
508,Codeforces Round 288 (Div. 2),CF,FINISHED,7200,2015-01-27 16:30:00
507,Codeforces Round 287 (Div. 2),CF,FINISHED,7200,2015-01-23 16:00:00
506,Codeforces Round 286 (Div. 1),CF,FINISHED,7200,2015-01-18 13:00:00
505,Codeforces Round 286 (Div. 2),CF,FINISHED,7200,2015-01-18 13:00:00
504,Codeforces Round 285 (Div. 1),CF,FINISHED,7200,2015-01-12 09:00:00
501,Codeforces Round 285 (Div. 2),CF,FINISHED,7200,2015-01-12 09:00:00
500,Good Bye 2014,CF,FINISHED,9000,2014-12-30 15:00:00
498,Codeforces Round 284 (Div. 1),CF,FINISHED,7200,2014-12-24 16:30:00
499,Codeforces Round 284 (Div. 2),CF,FINISHED,7200,2014-12-24 16:30:00
497,Codeforces Round 283 (Div. 1),CF,FINISHED,7200,2014-12-17 16:30:00
496,Codeforces Round 283 (Div. 2),CF,FINISHED,7200,2014-12-17 16:30:00
494,Codeforces Round 282 (Div. 1),CF,FINISHED,7200,2014-12-13 16:30:00
495,Codeforces Round 282 (Div. 2),CF,FINISHED,7200,2014-12-13 16:30:00
493,Codeforces Round 281 (Div. 2),CF,FINISHED,7200,2014-12-03 15:00:00
492,Codeforces Round 280 (Div. 2),CF,FINISHED,7200,2014-12-01 16:30:00
490,Codeforces Round 279 (Div. 2),CF,FINISHED,9000,2014-11-23 09:10:00
487,Codeforces Round 278 (Div. 1),CF,FINISHED,7200,2014-11-21 17:20:00
488,Codeforces Round 278 (Div. 2),CF,FINISHED,7200,2014-11-21 17:20:00
491,Testing Round 11,CF,FINISHED,5400,2014-11-20 21:30:00
489,Codeforces Round 277.5 (Div. 2),CF,FINISHED,9000,2014-11-17 15:35:00
486,Codeforces Round 277 (Div. 2),CF,FINISHED,7200,2014-11-11 15:00:00
484,Codeforces Round 276 (Div. 1),CF,FINISHED,9000,2014-11-05 16:30:00
485,Codeforces Round 276 (Div. 2),CF,FINISHED,9000,2014-11-05 16:30:00
482,Codeforces Round 275 (Div. 1),CF,FINISHED,7800,2014-10-24 17:00:00
483,Codeforces Round 275 (Div. 2),CF,FINISHED,7800,2014-10-24 17:00:00
480,Codeforces Round 274 (Div. 1),CF,FINISHED,7200,2014-10-19 09:00:00
479,Codeforces Round 274 (Div. 2),CF,FINISHED,7200,2014-10-19 09:00:00
478,Codeforces Round 273 (Div. 2),CF,FINISHED,7200,2014-10-16 15:40:00
477,Codeforces Round 272 (Div. 1),CF,FINISHED,7200,2014-10-12 14:00:00
476,Codeforces Round 272 (Div. 2),CF,FINISHED,7200,2014-10-12 14:00:00
474,Codeforces Round 271 (Div. 2),CF,FINISHED,9000,2014-10-06 15:30:00
475,Bayan 2015 Contest Warm Up,CF,FINISHED,10800,2014-10-05 13:00:00
472,Codeforces Round 270,CF,FINISHED,9000,2014-09-28 15:35:00
471,Codeforces Round 269 (Div. 2),CF,FINISHED,7200,2014-09-26 15:30:00
468,Codeforces Round 268 (Div. 1),CF,FINISHED,7200,2014-09-20 13:00:00
469,Codeforces Round 268 (Div. 2),CF,FINISHED,7200,2014-09-20 13:00:00
467,Codeforces Round 267 (Div. 2),CF,FINISHED,7200,2014-09-18 15:30:00
470,Surprise Language Round 7,ICPC,FINISHED,7200,2014-09-13 15:30:00
466,Codeforces Round 266 (Div. 2),CF,FINISHED,7200,2014-09-12 15:30:00
464,Codeforces Round 265 (Div. 1),CF,FINISHED,7200,2014-09-07 15:30:00
465,Codeforces Round 265 (Div. 2),CF,FINISHED,7200,2014-09-07 15:30:00
463,Codeforces Round 264 (Div. 2),CF,FINISHED,7200,2014-08-30 07:30:00
461,Codeforces Round 263 (Div. 1),CF,FINISHED,7200,2014-08-26 14:00:00
462,Codeforces Round 263 (Div. 2),CF,FINISHED,7200,2014-08-26 14:00:00
460,Codeforces Round 262 (Div. 2),CF,FINISHED,7200,2014-08-20 15:30:00
459,Codeforces Round 261 (Div. 2),CF,FINISHED,7200,2014-08-15 15:30:00
457,MemSQL Start[c]UP 2.0 - Round 2,CF,FINISHED,10800,2014-08-10 17:00:00
458,MemSQL Start[c]UP 2.0 - Round 2 - Online Round,CF,FINISHED,10800,2014-08-10 17:00:00
455,Codeforces Round 260 (Div. 1),CF,FINISHED,7200,2014-08-08 15:30:00
456,Codeforces Round 260 (Div. 2),CF,FINISHED,7200,2014-08-08 15:30:00
453,Codeforces Round 259 (Div. 1),CF,FINISHED,7200,2014-08-01 15:30:00
454,Codeforces Round 259 (Div. 2),CF,FINISHED,7200,2014-08-01 15:30:00
452,MemSQL Start[c]UP 2.0 - Round 1,CF,FINISHED,9000,2014-07-27 17:00:00
451,Codeforces Round 258 (Div. 2),CF,FINISHED,7200,2014-07-24 15:30:00
449,Codeforces Round 257 (Div. 1),CF,FINISHED,7200,2014-07-19 13:00:00
450,Codeforces Round 257 (Div. 2),CF,FINISHED,7200,2014-07-19 13:00:00
448,Codeforces Round 256 (Div. 2),CF,FINISHED,7200,2014-07-17 14:00:00
446,Codeforces Round #FF (Div. 1),CF,FINISHED,7200,2014-07-13 13:00:00
447,Codeforces Round #FF (Div. 2),CF,FINISHED,7200,2014-07-13 13:00:00
444,Codeforces Round 254 (Div. 1),CF,FINISHED,7200,2014-07-06 13:05:00
445,Codeforces Round 254 (Div. 2),CF,FINISHED,7200,2014-07-06 13:05:00
442,Codeforces Round 253 (Div. 1),CF,FINISHED,7200,2014-06-19 15:30:00
443,Codeforces Round 253 (Div. 2),CF,FINISHED,7200,2014-06-19 15:30:00
436,Zepto Code Rush 2014,CF,FINISHED,9000,2014-06-13 15:30:00
441,Codeforces Round 252 (Div. 2),CF,FINISHED,7200,2014-06-08 15:30:00
439,Codeforces Round 251 (Div. 2),CF,FINISHED,7200,2014-06-04 15:30:00
440,Testing Round 10,CF,FINISHED,5400,2014-06-03 15:30:00
438,Codeforces Round 250 (Div. 1),CF,FINISHED,7200,2014-06-01 13:00:00
437,Codeforces Round 250 (Div. 2),CF,FINISHED,7200,2014-06-01 13:00:00
435,Codeforces Round 249 (Div. 2),CF,FINISHED,7200,2014-05-30 15:30:00
434,Codeforces Round 248 (Div. 1),CF,FINISHED,7200,2014-05-24 07:00:00
433,Codeforces Round 248 (Div. 2),CF,FINISHED,7200,2014-05-24 07:00:00
431,Codeforces Round 247 (Div. 2),CF,FINISHED,7200,2014-05-21 15:30:00
432,Codeforces Round 246 (Div. 2),CF,FINISHED,7200,2014-05-15 15:30:00
429,Codeforces Round 245 (Div. 1),CF,FINISHED,7200,2014-05-11 15:40:00
430,Codeforces Round 245 (Div. 2),CF,FINISHED,7200,2014-05-11 15:40:00
427,Codeforces Round 244 (Div. 2),CF,FINISHED,7200,2014-05-02 15:30:00
425,Codeforces Round 243 (Div. 1),CF,FINISHED,7200,2014-04-27 15:30:00
426,Codeforces Round 243 (Div. 2),CF,FINISHED,7200,2014-04-27 15:30:00
424,Codeforces Round 242 (Div. 2),CF,FINISHED,7200,2014-04-25 07:00:00
419,Coder-Strike 2014 - Finals,CF,FINISHED,7200,2014-04-22 12:20:00
420,"Coder-Strike 2014 - Finals (online edition, Div. 1)",CF,FINISHED,7200,2014-04-22 12:19:00
421,"Coder-Strike 2014 - Finals (online edition, Div. 2)",CF,FINISHED,7200,2014-04-22 12:15:00
413,Coder-Strike 2014 - Round 2,CF,FINISHED,7200,2014-04-20 07:00:00
412,Coder-Strike 2014 - Round 1,CF,FINISHED,7200,2014-04-18 16:10:00
418,RCC 2014 Warmup (Div. 1),CF,FINISHED,7200,2014-04-17 15:40:00
417,RCC 2014 Warmup (Div. 2),CF,FINISHED,7200,2014-04-17 15:40:00
411,Coder-Strike 2014 - Qualification Round,ICPC,FINISHED,86400,2014-04-14 20:00:00
416,Codeforces Round 241 (Div. 2),CF,FINISHED,7200,2014-04-13 08:00:00
414,Codeforces Round 240 (Div. 1),CF,FINISHED,7200,2014-04-06 15:40:00
415,Codeforces Round 240 (Div. 2),CF,FINISHED,7200,2014-04-06 15:40:00
409,April Fools Day Contest 2014,ICPC,FINISHED,7200,2014-04-01 15:30:00
407,Codeforces Round 239 (Div. 1),CF,FINISHED,7200,2014-03-30 07:00:00
408,Codeforces Round 239 (Div. 2),CF,FINISHED,7200,2014-03-30 07:00:00
406,Codeforces Round 238 (Div. 1),CF,FINISHED,7200,2014-03-22 15:30:00
405,Codeforces Round 238 (Div. 2),CF,FINISHED,7200,2014-03-22 15:30:00
404,Codeforces Round 237 (Div. 2),CF,FINISHED,7200,2014-03-19 15:30:00
403,Codeforces Round 236 (Div. 1),CF,FINISHED,7200,2014-03-16 15:30:00
402,Codeforces Round 236 (Div. 2),CF,FINISHED,7200,2014-03-16 15:30:00
401,Codeforces Round 235 (Div. 2),CF,FINISHED,7200,2014-03-10 15:30:00
400,Codeforces Round 234 (Div. 2),CF,FINISHED,7200,2014-03-05 15:30:00
398,Codeforces Round 233 (Div. 1),CF,FINISHED,7200,2014-03-01 15:30:00
399,Codeforces Round 233 (Div. 2),CF,FINISHED,7200,2014-03-01 15:30:00
396,Codeforces Round 232 (Div. 1),CF,FINISHED,7200,2014-02-26 15:30:00
397,Codeforces Round 232 (Div. 2),CF,FINISHED,7200,2014-02-26 15:30:00
394,Codeforces Round 231 (Div. 2),CF,FINISHED,7200,2014-02-20 15:30:00
392,Codeforces Round 230 (Div. 1),CF,FINISHED,7200,2014-02-18 13:00:00
393,Codeforces Round 230 (Div. 2),CF,FINISHED,7200,2014-02-18 13:00:00
391,Rockethon 2014,ICPC,FINISHED,10800,2014-02-16 18:00:00
390,Codeforces Round 229 (Div. 2),CF,FINISHED,7200,2014-02-11 15:30:00
388,Codeforces Round 228 (Div. 1),CF,FINISHED,7500,2014-02-03 15:40:00
389,Codeforces Round 228 (Div. 2),CF,FINISHED,7500,2014-02-03 15:40:00
387,Codeforces Round 227 (Div. 2),CF,FINISHED,7800,2014-01-30 15:30:00
385,Codeforces Round 226 (Div. 2),CF,FINISHED,7200,2014-01-24 15:35:00
383,Codeforces Round 225 (Div. 1),CF,FINISHED,7200,2014-01-20 15:30:00
384,Codeforces Round 225 (Div. 2),CF,FINISHED,7200,2014-01-20 15:30:00
382,Codeforces Round 224 (Div. 2),CF,FINISHED,7200,2014-01-17 15:30:00
386,Testing Round 9,CF,FINISHED,5400,2014-01-16 21:15:00
380,Codeforces Round 223 (Div. 1),CF,FINISHED,7200,2014-01-12 15:30:00
381,Codeforces Round 223 (Div. 2),CF,FINISHED,7200,2014-01-12 15:30:00
379,Good Bye 2013,CF,FINISHED,7200,2013-12-30 15:30:00
377,Codeforces Round 222 (Div. 1),CF,FINISHED,7200,2013-12-29 15:30:00
378,Codeforces Round 222 (Div. 2),CF,FINISHED,7200,2013-12-29 15:30:00
375,Codeforces Round 221 (Div. 1),CF,FINISHED,7200,2013-12-24 14:00:00
376,Codeforces Round 221 (Div. 2),CF,FINISHED,7200,2013-12-24 14:00:00
374,Codeforces Round 220 (Div. 2),CF,FINISHED,7200,2013-12-18 15:30:00
372,Codeforces Round 219 (Div. 1),CF,FINISHED,7200,2013-12-13 14:00:00
373,Codeforces Round 219 (Div. 2),CF,FINISHED,7200,2013-12-13 14:00:00
371,Codeforces Round 218 (Div. 2),CF,FINISHED,7200,2013-12-08 09:00:00
370,Codeforces Round 217 (Div. 2),CF,FINISHED,7200,2013-12-07 07:00:00
369,Codeforces Round 216 (Div. 2),CF,FINISHED,7200,2013-11-29 15:30:00
367,Codeforces Round 215 (Div. 1),CF,FINISHED,7200,2013-11-26 15:30:00
368,Codeforces Round 215 (Div. 2),CF,FINISHED,7200,2013-11-26 15:30:00
366,Codeforces Round 214 (Div. 2),CF,FINISHED,7200,2013-11-24 15:30:00
364,Codeforces Round 213 (Div. 1),CF,FINISHED,7500,2013-11-19 15:30:00
365,Codeforces Round 213 (Div. 2),CF,FINISHED,7500,2013-11-19 15:30:00
362,Codeforces Round 212 (Div. 2),CF,FINISHED,7200,2013-11-14 15:30:00
363,Codeforces Round 211 (Div. 2),CF,FINISHED,7200,2013-11-11 08:00:00
360,Codeforces Round 210 (Div. 1),CF,FINISHED,7200,2013-11-10 17:00:00
361,Codeforces Round 210 (Div. 2),CF,FINISHED,7200,2013-11-10 17:00:00
359,Codeforces Round 209 (Div. 2),CF,FINISHED,7200,2013-11-02 08:00:00
358,Codeforces Round 208 (Div. 2),CF,FINISHED,7200,2013-10-25 15:30:00
356,Codeforces Round 207 (Div. 1),CF,FINISHED,7200,2013-10-15 12:00:00
357,Codeforces Round 207 (Div. 2),CF,FINISHED,7200,2013-10-15 12:00:00
354,Codeforces Round 206 (Div. 1),CF,FINISHED,7200,2013-10-13 15:30:00
355,Codeforces Round 206 (Div. 2),CF,FINISHED,7200,2013-10-13 15:30:00
353,Codeforces Round 205 (Div. 2),CF,FINISHED,7200,2013-10-10 15:30:00
351,Codeforces Round 204 (Div. 1),CF,FINISHED,7200,2013-10-04 15:30:00
352,Codeforces Round 204 (Div. 2),CF,FINISHED,7200,2013-10-04 15:30:00
350,Codeforces Round 203 (Div. 2),CF,FINISHED,7200,2013-10-01 15:30:00
348,Codeforces Round 202 (Div. 1),CF,FINISHED,7200,2013-09-27 15:30:00
349,Codeforces Round 202 (Div. 2),CF,FINISHED,7200,2013-09-27 15:30:00
346,Codeforces Round 201 (Div. 1),CF,FINISHED,7200,2013-09-20 15:30:00
347,Codeforces Round 201 (Div. 2),CF,FINISHED,7200,2013-09-20 15:30:00
343,Codeforces Round 200 (Div. 1),CF,FINISHED,7800,2013-09-14 15:30:00
344,Codeforces Round 200 (Div. 2),CF,FINISHED,7800,2013-09-14 15:30:00
345,"Friday the 13th, Programmers Day",ICPC,FINISHED,7200,2013-09-13 15:40:00
342,Codeforces Round 199 (Div. 2),CF,FINISHED,7200,2013-09-07 08:00:00
341,Codeforces Round 198 (Div. 1),CF,FINISHED,7200,2013-08-30 15:30:00
340,Codeforces Round 198 (Div. 2),CF,FINISHED,7200,2013-08-30 15:30:00
339,Codeforces Round 197 (Div. 2),CF,FINISHED,7200,2013-08-26 15:30:00
338,Codeforces Round 196 (Div. 1),CF,FINISHED,7200,2013-08-16 16:00:00
337,Codeforces Round 196 (Div. 2),CF,FINISHED,7200,2013-08-16 16:00:00
336,Codeforces Round 195 (Div. 2),CF,FINISHED,7200,2013-08-09 15:30:00
326,MemSQL start[c]up Round 2,CF,FINISHED,10800,2013-08-03 17:00:00
335,MemSQL start[c]up Round 2 - online version,CF,FINISHED,10800,2013-08-03 17:00:00
333,Codeforces Round 194 (Div. 1),CF,FINISHED,7200,2013-07-27 08:30:00
334,Codeforces Round 194 (Div. 2),CF,FINISHED,7200,2013-07-27 08:30:00
332,Codeforces Round 193 (Div. 2),CF,FINISHED,8100,2013-07-24 15:30:00
329,Codeforces Round 192 (Div. 1),CF,FINISHED,7200,2013-07-20 13:30:00
330,Codeforces Round 192 (Div. 2),CF,FINISHED,7200,2013-07-20 13:30:00
331,ABBYY Cup 3.0 - Finals (online version),ICPC,FINISHED,8100,2013-07-17 15:30:00
324,ABBYY Cup 3.0 - Finals,ICPC,FINISHED,7200,2013-07-17 06:40:00
325,MemSQL start[c]up Round 1,CF,FINISHED,7200,2013-07-13 17:00:00
328,Testing Round 8,CF,FINISHED,3600,2013-07-12 21:00:00
327,Codeforces Round 191 (Div. 2),CF,FINISHED,7200,2013-07-04 12:30:00
321,Codeforces Round 190 (Div. 1),CF,FINISHED,7200,2013-06-28 15:30:00
322,Codeforces Round 190 (Div. 2),CF,FINISHED,7200,2013-06-28 15:30:00
323,Testing Round 7,CF,FINISHED,3600,2013-06-27 20:00:00
319,Codeforces Round 189 (Div. 1),CF,FINISHED,7800,2013-06-23 13:00:00
320,Codeforces Round 189 (Div. 2),CF,FINISHED,7800,2013-06-23 13:00:00
317,Codeforces Round 188 (Div. 1),CF,FINISHED,7200,2013-06-14 15:30:00
318,Codeforces Round 188 (Div. 2),CF,FINISHED,7200,2013-06-14 15:30:00
316,ABBYY Cup 3.0,ICPC,FINISHED,14400,2013-06-12 13:00:00
314,Codeforces Round 187 (Div. 1),CF,FINISHED,7200,2013-06-07 15:30:00
315,Codeforces Round 187 (Div. 2),CF,FINISHED,7200,2013-06-07 15:30:00
313,Codeforces Round 186 (Div. 2),CF,FINISHED,7200,2013-05-30 15:30:00
311,Codeforces Round 185 (Div. 1),CF,FINISHED,7200,2013-05-26 15:30:00
312,Codeforces Round 185 (Div. 2),CF,FINISHED,7200,2013-05-26 15:30:00
305,Codeforces Round 184 (Div. 2),CF,FINISHED,7200,2013-05-19 13:00:00
309,"Croc Champ 2013 - Finals (online version, Div. 1)",CF,FINISHED,9000,2013-05-17 15:10:00
308,Croc Champ 2013 - Finals,CF,FINISHED,9000,2013-05-17 10:00:00
303,Codeforces Round 183 (Div. 1),CF,FINISHED,7200,2013-05-12 13:00:00
304,Codeforces Round 183 (Div. 2),CF,FINISHED,7200,2013-05-12 13:00:00
306,Testing Round 6,CF,FINISHED,6000,2013-05-11 20:00:00
301,Codeforces Round 182 (Div. 1),CF,FINISHED,7200,2013-05-05 16:05:00
